#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
116,2024-10-17,683.00,-0.87,702.70,675.10,702.70,"8,438","5,816,913.10"
117,2024-10-16,689.00,2.53,692.00,661.20,685.40,"7,296","4,943,978.30"
118,2024-10-15,672.00,-0.44,682.00,661.50,661.50,"3,088","2,075,333.00"
119,2024-10-09,675.00,2.43,685.00,651.00,671.00,"9,475","6,429,178.90"
121,2024-10-08,659.00,1.59,668.00,650.40,660.00,"9,236","6,088,463.20"
122,2024-10-07,648.70,-0.2,670.00,648.30,663.00,"11,004","7,269,850.50"
123,2024-10-06,650.00,3.17,664.90,623.00,623.00,"10,171","6,592,918.70"
124,2024-10-02,630.00,-2.78,648.00,626.10,648.00,"3,941","2,500,810.30"
125,2024-10-01,648.00,5.37,672.00,627.00,627.00,"7,178","4,593,410.70"
126,2024-09-30,615.00,-2.38,630.00,600.00,630.00,"3,797","2,312,814.00"
127,2024-09-29,630.00,-0.63,635.00,613.00,621.40,"4,539","2,828,156.00"
128,2024-09-26,634.00,0.62,667.00,623.00,642.70,"6,731","4,294,882.00"
129,2024-09-25,630.10,0.49,650.00,616.00,639.50,"3,956","2,500,994.00"
130,2024-09-24,627.00,-4.71,671.00,623.00,671.00,"5,726","3,648,026.70"
131,2024-09-23,658.00,-2.24,685.00,646.80,679.00,"12,126","8,081,292.50"
132,2024-09-22,673.10,-1.01,693.60,671.00,693.60,"3,961","2,681,005.20"
133,2024-09-18,680.00,0.74,702.00,661.50,661.50,"9,303","6,305,848.60"
134,2024-09-16,675.00,-6.12,717.00,665.00,717.00,"12,472","8,516,897.00"
135,2024-09-15,719.00,5.88,730.00,675.00,675.00,"38,746","27,132,920.90"
136,2024-09-12,679.10,9.99,679.10,620.00,620.00,"21,679","14,152,049.00"
137,2024-09-11,617.40,-6.88,662.00,617.40,662.00,"14,374","9,222,754.40"
138,2024-09-10,663.00,-2.51,707.50,663.00,673.00,"8,388","5,696,319.50"
139,2024-09-09,680.10,-5.41,730.00,678.00,710.00,"11,211","7,716,295.40"
140,2024-09-08,719.00,-1.1,741.00,699.90,741.00,"16,041","11,458,972.40"
141,2024-09-05,727.00,-2.55,754.00,727.00,748.00,"14,321","10,591,688.70"
142,2024-09-04,746.00,8.91,749.00,676.10,676.10,"68,204","49,838,990.10"
143,2024-09-03,685.00,-0.9,708.00,680.00,700.00,"9,285","6,422,999.90"
144,2024-09-02,691.20,2.4,700.00,680.00,687.00,"4,891","3,393,282.20"
145,2024-09-01,675.00,-3.16,714.00,675.00,684.00,"7,971","5,476,971.00"
146,2024-08-29,697.00,-1.13,715.00,692.00,704.00,"8,522","5,990,929.80"
147,2024-08-28,705.00,-1.12,741.00,686.20,713.00,"15,974","11,400,191.60"
148,2024-08-27,713.00,-0.56,740.00,703.00,717.00,"18,330","13,215,364.50"
149,2024-08-25,717.00,1.56,750.00,714.00,714.00,"42,105","30,882,756.80"
150,2024-08-22,706.00,4.75,711.50,671.00,671.00,"25,531","17,766,034.70"
151,2024-08-21,674.00,-1.46,711.00,671.00,671.00,"12,569","8,559,104.00"
152,2024-08-18,684.00,-2.62,710.00,684.00,710.00,"16,806","11,696,126.40"
153,2024-08-15,702.40,-3.78,730.00,701.00,725.00,"18,268","13,044,459.70"
154,2024-08-14,730.00,2.31,741.90,715.00,715.00,"25,776","18,773,514.60"
155,2024-08-13,713.50,1.21,725.00,695.00,705.00,"20,301","14,529,976.80"
156,2024-08-12,705.00,-2.08,735.00,700.00,725.00,"26,675","19,330,195.80"
157,2024-08-11,720.00,4.35,733.00,682.00,690.00,"38,058","26,942,584.00"
158,2024-08-08,690.00,-3.77,732.00,682.20,731.30,"21,453","15,080,835.90"
159,2024-08-07,717.00,3.54,735.00,688.00,690.00,"12,872","9,146,750.60"
160,2024-08-06,692.50,-4.75,740.00,691.00,715.00,"27,938","19,866,687.90"
161,2024-08-05,727.00,-0.83,758.90,720.00,733.10,"30,992","22,929,088.00"
162,2024-08-01,733.10,-3.54,773.20,730.10,773.20,"41,975","31,349,536.60"
163,2024-07-31,760.00,-4.04,823.00,713.00,777.00,"73,475","55,570,314.70"
164,2024-07-30,792.00,-10,904.00,792.00,862.40,"104,377","83,244,083.70"
165,2024-07-29,880.00,5.77,880.00,748.90,815.40,"62,183","47,756,492.90"
166,2024-07-28,832.00,9.65,832.00,710.00,770.00,"55,071","41,812,862.90"
167,2024-07-25,758.80,9.99,758.80,703.60,703.60,"43,235","32,009,037.20"
168,2024-07-24,689.90,10,689.90,627.20,627.20,"33,768","22,831,428.80"
169,2024-07-23,627.20,6.31,648.00,585.00,601.00,"58,146","35,366,266.60"
170,2024-07-22,590.00,1.72,595.00,560.10,591.60,"42,882","24,841,604.10"
171,2024-07-21,580.00,5.07,590.00,545.20,552.00,"34,695","19,588,526.80"
172,2024-07-18,552.00,0.91,563.00,548.00,550.10,"25,748","14,297,772.90"
173,2024-07-17,547.00,1.11,559.90,536.00,550.00,"30,273","16,540,991.40"
174,2024-07-16,541.00,3.98,562.00,521.00,521.00,"32,072","17,342,477.30"
175,2024-07-15,520.30,-2.38,537.00,520.00,533.00,"13,490","7,095,817.80"
176,2024-07-14,533.00,0.57,551.00,528.00,540.60,"19,487","10,402,224.30"
177,2024-07-11,530.00,1.15,540.00,524.00,524.00,"35,295","18,698,506.40"
178,2024-07-10,524.00,0.52,530.90,518.00,530.90,"9,369","4,882,649.50"
179,2024-07-09,521.30,0.83,527.00,517.00,520.00,"9,636","4,995,300.60"
180,2024-07-08,517.00,0,535.00,516.50,527.30,"25,752","13,527,012.20"
181,2024-07-07,517.00,0.08,536.00,515.00,526.90,"8,760","4,552,393.50"
182,2024-07-04,516.60,0.41,534.10,515.00,524.00,"13,952","7,258,404.50"
183,2024-07-03,514.50,0.68,520.00,500.80,500.80,"9,946","5,089,652.20"
184,2024-07-02,511.00,0.2,550.00,509.00,520.20,"11,158","5,743,139.00"
185,2024-07-01,510.00,1.39,513.00,493.00,493.00,"6,102","3,089,026.50"
186,2024-06-30,503.00,-2.14,524.00,501.10,524.00,"10,515","5,323,725.00"
187,2024-06-27,514.00,0.18,523.00,482.60,523.00,"14,016","7,166,770.60"
188,2024-06-26,513.10,-2.82,538.50,513.00,538.50,"13,040","6,789,273.60"
189,2024-06-25,528.00,3.29,536.00,509.20,512.00,"32,349","16,964,989.00"
190,2024-06-24,511.20,0.63,518.00,508.00,518.00,"19,283","9,881,576.10"
191,2024-06-23,508.00,1.6,525.30,500.00,505.00,"19,648","9,983,068.10"
192,2024-06-20,500.00,-1.57,518.00,497.00,518.00,"34,334","17,364,021.80"
193,2024-06-19,508.00,1.6,519.00,497.90,499.00,"20,609","10,344,383.90"
194,2024-06-18,500.00,0.6,508.90,492.00,505.00,"16,996","8,481,044.70"
195,2024-06-16,497.00,-1.39,534.60,497.00,504.00,"17,820","8,954,589.50"
196,2024-06-13,504.00,-0.4,519.90,490.90,516.10,"25,468","12,743,629.70"
197,2024-06-12,506.00,-2.69,540.00,496.90,530.00,"35,547","18,047,917.20"
198,2024-06-11,520.00,0,547.00,516.00,530.40,"22,918","12,080,171.20"
199,2024-06-10,520.00,5.48,529.30,485.10,500.00,"29,179","15,013,322.10"
200,2024-06-09,493.00,5.34,500.00,473.00,475.00,"37,564","18,369,593.60"
201,2024-06-06,468.00,-1.06,487.00,464.50,472.90,"6,083","2,869,035.00"
202,2024-06-05,473.00,0.21,490.60,464.00,480.00,"7,299","3,423,089.50"
203,2024-06-04,472.00,-2.9,499.80,472.00,495.80,"12,601","6,125,980.80"
204,2024-06-03,486.10,-0.8,509.50,480.30,480.30,"18,536","9,090,386.40"
205,2024-06-02,490.00,6.06,490.50,453.00,453.00,"29,227","14,038,753.70"
206,2024-05-30,462.00,1.52,471.90,446.20,464.20,"11,732","5,396,989.00"
207,2024-05-29,455.10,-2.96,478.30,451.10,478.30,"6,536","3,056,307.50"
208,2024-05-27,469.00,1.52,480.00,455.00,471.20,"8,651","3,997,918.30"
209,2024-05-26,462.00,-3.55,488.00,455.00,486.00,"9,347","4,325,843.10"
210,2024-05-22,479.00,5.04,501.60,453.00,464.00,"26,535","12,579,568.60"
211,2024-05-21,456.00,2.7,463.00,431.40,445.00,"29,425","13,358,653.60"
212,2024-05-20,444.00,1.63,451.00,432.10,444.90,"12,588","5,540,386.70"
213,2024-05-19,436.90,1.79,443.00,426.10,435.00,"6,724","2,909,350.30"
214,2024-05-16,429.20,-3.12,451.00,428.00,449.00,"16,194","6,988,614.40"
215,2024-05-15,443.00,-1.27,464.00,433.00,455.00,"11,701","5,148,020.00"
216,2024-05-14,448.70,2.94,449.60,428.00,444.00,"12,310","5,432,246.00"
217,2024-05-13,435.90,-0.89,444.00,427.00,431.30,"8,450","3,639,216.80"
218,2024-05-12,439.80,0.87,441.60,428.80,428.80,"1,530","665,622.00"
219,2024-05-09,436.00,1.58,440.00,427.30,437.00,"1,362","587,232.00"
220,2024-05-08,429.20,-2.23,446.00,429.20,441.00,"3,337","1,446,544.50"
221,2024-05-07,439.00,-0.18,445.00,431.00,445.00,"1,987","866,326.60"
222,2024-05-06,439.80,-0.27,448.90,432.00,448.90,"2,170","956,941.00"
223,2024-05-05,441.00,1.33,452.70,428.10,430.50,"7,743","3,360,172.00"
