#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
1217,2019-10-03,89.00,1.14,89.00,89.00,89.00,80,"7,120.00"
1218,2019-10-02,88.00,-1.12,89.00,88.00,88.00,30,"2,650.00"
1219,2019-10-01,89.00,1.14,89.00,89.00,89.00,120,"10,680.00"
1220,2019-09-29,88.00,-1.12,88.00,88.00,88.00,10,880.00
1221,2019-09-24,89.00,1.14,89.00,88.00,88.00,100,"8,890.00"
1222,2019-09-23,88.00,-1.12,88.00,88.00,88.00,110,"9,680.00"
1223,2019-09-19,89.00,0,90.00,89.00,89.00,40,"3,570.00"
1224,2019-09-18,89.00,1.14,89.00,88.00,89.00,50,"4,430.00"
1225,2019-09-17,88.00,3.53,88.00,84.00,86.00,283,"24,282.00"
1226,2019-09-16,85.00,-1.16,86.00,85.00,85.00,80,"6,810.00"
1227,2019-09-15,86.00,-3.37,88.00,86.00,88.00,880,"76,730.00"
1228,2019-09-11,88.00,-2.22,90.00,88.00,89.00,285,"25,290.00"
1229,2019-09-10,90.00,2.27,91.00,87.00,87.00,777,"69,372.00"
1230,2019-09-09,88.00,3.53,89.00,86.00,86.00,"1,350","118,420.00"
1231,2019-09-08,85.00,0,86.00,84.00,84.00,50,"4,250.00"
1232,2019-09-05,85.00,-1.16,86.00,85.00,85.00,70,"6,000.00"
1233,2019-09-04,86.00,0,86.00,85.00,85.00,20,"1,710.00"
1234,2019-09-03,86.00,3.61,86.00,82.00,82.00,90,"7,540.00"
1235,2019-09-01,83.00,-1.19,83.00,83.00,83.00,10,830.00
1236,2019-08-29,84.00,0,84.00,83.00,84.00,70,"5,860.00"
1237,2019-08-28,84.00,-1.18,84.00,84.00,84.00,30,"2,520.00"
1238,2019-08-27,85.00,1.19,85.00,84.00,85.00,362,"30,718.00"
1239,2019-08-26,84.00,0,84.00,83.00,83.00,929,"77,886.00"
1240,2019-08-25,84.00,-2.33,86.00,84.00,86.00,239,"20,315.00"
1241,2019-08-22,86.00,0,87.00,85.00,85.00,365,"31,334.00"
1242,2019-08-21,86.00,-1.15,87.00,86.00,86.00,505,"43,550.00"
1243,2019-08-20,87.00,-1.14,90.00,87.00,89.00,"1,958","175,509.00"
1244,2019-08-19,88.00,-2.22,91.00,87.00,90.00,720,"63,520.00"
1245,2019-08-18,90.00,0,90.00,90.00,90.00,10,900.00
1246,2019-08-15,90.00,0,90.00,90.00,90.00,20,"1,800.00"
1247,2019-08-14,90.00,-1.1,90.00,89.00,90.00,210,"18,890.00"
1248,2019-08-13,91.00,1.11,91.00,89.00,89.00,120,"10,830.00"
1249,2019-08-12,90.00,2.27,90.00,87.00,87.00,40,"3,540.00"
1250,2019-08-11,88.00,1.15,88.00,87.00,87.00,192,"16,836.00"
1251,2019-08-08,87.00,1.16,87.00,86.00,86.00,"1,224","105,284.00"
1252,2019-08-07,86.00,-1.15,86.00,86.00,86.00,50,"4,300.00"
1253,2019-08-06,87.00,-1.14,87.00,87.00,87.00,"1,244","108,228.00"
1254,2019-08-05,88.00,-1.12,89.00,88.00,89.00,370,"32,660.00"
1255,2019-08-04,89.00,-1.11,90.00,89.00,90.00,"2,419","216,858.00"
1256,2019-08-01,90.00,0,90.00,90.00,90.00,201,"18,090.00"
1257,2019-07-31,90.00,-1.1,90.00,90.00,90.00,110,"9,900.00"
1258,2019-07-30,91.00,1.11,91.00,90.00,90.00,372,"33,780.00"
1259,2019-07-29,90.00,-1.1,91.00,90.00,90.00,70,"6,310.00"
1260,2019-07-28,91.00,0,91.00,90.00,90.00,150,"13,620.00"
1261,2019-07-25,91.00,-4.21,94.00,91.00,94.00,"3,260","303,030.00"
1262,2019-07-24,95.00,3.26,95.00,91.00,91.00,810,"75,480.00"
1263,2019-07-23,92.00,-2.13,93.00,92.00,93.00,506,"46,593.00"
1264,2019-07-17,94.00,4.44,94.00,92.00,94.00,"2,159","201,277.00"
1265,2019-07-16,90.00,2.27,90.00,89.00,89.00,255,"22,845.00"
1266,2019-07-15,88.00,-1.12,88.00,88.00,88.00,20,"1,760.00"
1267,2019-07-14,89.00,-1.11,90.00,89.00,90.00,"1,090","98,040.00"
1268,2019-07-11,90.00,0,90.00,90.00,90.00,70,"6,300.00"
1269,2019-07-10,90.00,0,91.00,89.00,89.00,520,"46,790.00"
1270,2019-07-09,90.00,1.12,90.00,90.00,90.00,120,"10,800.00"
1271,2019-07-08,89.00,-1.11,89.00,89.00,89.00,870,"77,430.00"
1272,2019-07-07,90.00,-1.1,92.00,90.00,90.00,"2,070","187,389.00"
1273,2019-07-04,91.00,-2.15,92.00,91.00,92.00,300,"27,400.00"
1274,2019-07-03,93.00,1.09,93.00,92.00,92.00,590,"54,430.00"
1275,2019-07-02,92.00,0,92.00,92.00,92.00,177,"16,284.00"
1276,2019-07-01,92.00,2.22,93.00,89.00,91.00,760,"69,850.00"
1277,2019-06-30,90.00,-2.17,91.00,90.00,91.00,70,"6,310.00"
1278,2019-06-27,92.00,1.1,92.00,90.00,91.00,560,"50,550.00"
1279,2019-06-26,91.00,0,91.00,90.00,90.00,518,"47,128.00"
1280,2019-06-25,91.00,-1.09,91.00,91.00,91.00,60,"5,460.00"
1281,2019-06-24,92.00,1.1,92.00,90.00,90.00,660,"60,680.00"
1282,2019-06-23,91.00,0,91.00,90.00,90.00,70,"6,350.00"
1283,2019-06-20,91.00,-1.09,91.00,91.00,91.00,10,910.00
1284,2019-06-19,92.00,0,92.00,91.00,91.00,80,"7,350.00"
1285,2019-06-18,92.00,-1.08,92.00,92.00,92.00,70,"6,440.00"
1286,2019-06-17,93.00,1.09,94.00,91.00,91.00,431,"40,414.00"
1287,2019-06-16,92.00,-4.17,95.00,92.00,95.00,150,"13,860.00"
1288,2019-06-13,96.00,-1.03,96.00,96.00,96.00,75,"7,198.00"
1289,2019-06-11,97.00,1.04,97.00,95.00,95.00,200,"19,130.00"
1290,2019-06-10,96.00,-1.03,96.00,96.00,96.00,10,960.00
1291,2019-06-06,97.00,1.04,98.00,97.00,97.00,210,"20,380.00"
1292,2019-06-04,96.00,2.13,97.00,93.00,93.00,180,"17,110.00"
1293,2019-06-03,94.00,-2.08,95.00,94.00,95.00,180,"16,930.00"
1294,2019-06-02,96.00,-3.03,100.00,96.00,100.00,150,"14,580.00"
1295,2019-05-30,99.00,1.02,99.00,98.00,98.00,735,"72,150.00"
1296,2019-05-29,98.00,-2,99.00,98.00,99.00,315,"31,140.00"
1297,2019-05-28,100.00,0,101.00,98.00,100.00,650,"64,980.00"
1298,2019-05-27,100.00,2.04,100.00,98.00,98.00,120,"11,880.00"
1301,2019-05-26,98.00,1.03,99.00,97.00,98.00,550,"53,760.00"
1302,2019-05-23,97.00,-4.9,106.00,96.00,102.00,"4,790","481,050.00"
1303,2019-05-22,102.00,6.25,105.00,95.00,95.00,"9,619","974,601.00"
1304,2019-05-21,96.00,-2.04,97.00,95.00,97.00,"4,549","434,087.00"
1305,2019-05-19,98.00,7.69,98.00,92.00,92.00,101,"9,595.00"
1306,2019-05-16,91.00,-1.09,92.00,91.00,91.00,400,"36,590.00"
1307,2019-05-15,92.00,-1.08,92.00,91.00,92.00,"1,894","172,484.00"
1308,2019-05-14,93.00,-1.06,95.00,91.00,95.00,277,"25,777.00"
1309,2019-05-13,94.00,4.44,94.00,90.00,91.00,"2,604","237,904.00"
1310,2019-05-12,90.00,-1.1,92.00,90.00,90.00,810,"73,800.00"
1311,2019-05-09,91.00,-1.09,91.00,91.00,91.00,718,"65,338.00"
1312,2019-05-08,92.00,0,93.00,91.00,92.00,491,"45,072.00"
1313,2019-05-07,92.00,-1.08,93.00,92.00,92.00,"2,030","187,370.00"
1314,2019-05-06,93.00,1.09,93.00,93.00,93.00,224,"20,832.00"
1315,2019-05-05,92.00,-2.13,93.00,92.00,93.00,512,"47,406.00"
1316,2019-05-02,94.00,1.08,97.00,92.00,92.00,900,"84,700.00"
1317,2019-04-30,93.00,-1.06,96.00,93.00,93.00,"8,940","849,280.00"
1318,2019-04-29,94.00,1.08,94.00,92.00,92.00,370,"34,420.00"
1319,2019-04-28,93.00,3.33,93.00,89.00,89.00,860,"77,580.00"
1320,2019-04-25,90.00,0,91.00,89.00,90.00,"4,741","426,082.00"
1321,2019-04-24,90.00,-1.1,94.00,90.00,91.00,"1,691","154,861.00"
1322,2019-04-23,91.00,-1.09,94.00,91.00,93.00,"2,411","224,983.00"
1323,2019-04-22,92.00,0,93.00,92.00,92.00,671,"62,332.00"
1324,2019-04-21,92.00,-1.08,92.00,92.00,92.00,"1,100","101,200.00"
1325,2019-04-18,93.00,-2.11,94.00,93.00,94.00,740,"68,860.00"
1326,2019-04-17,95.00,-1.04,95.00,95.00,96.00,280,"26,600.00"
1327,2019-04-16,96.00,1.05,96.00,95.00,95.00,610,"58,450.00"
1328,2019-04-15,95.00,0,95.00,94.00,94.00,139,"13,166.00"
1329,2019-04-11,95.00,1.06,95.00,93.00,93.00,241,"22,683.00"
1330,2019-04-10,94.00,-1.05,95.00,94.00,94.00,360,"33,880.00"
1331,2019-04-09,95.00,-3.06,97.00,95.00,97.00,535,"51,085.00"
1332,2019-04-08,98.00,3.16,98.00,95.00,95.00,51,"4,918.00"
1333,2019-04-07,95.00,-3.06,98.00,95.00,97.00,"2,710","258,740.00"
1334,2019-04-04,98.00,0,99.00,97.00,98.00,130,"12,770.00"
1335,2019-04-03,98.00,1.03,98.00,96.00,96.00,"1,592","155,534.00"
1336,2019-04-02,97.00,2.11,97.00,95.00,95.00,660,"63,990.00"
1337,2019-04-01,95.00,-1.04,95.00,94.00,95.00,"1,550","147,240.00"
1338,2019-03-31,96.00,-1.03,97.00,96.00,96.00,820,"78,940.00"
1339,2019-03-28,97.00,-1.02,98.00,96.00,97.00,"1,620","156,990.00"
1341,2019-03-26,97.00,2.11,98.00,95.00,95.00,"1,242","120,244.00"
1342,2019-03-25,95.00,2.15,95.00,92.00,92.00,700,"65,930.00"
1343,2019-03-24,93.00,0,94.00,92.00,92.00,"5,190","482,980.00"
1344,2019-03-21,93.00,-2.11,94.00,93.00,94.00,"2,734","256,865.00"
1345,2019-03-19,95.00,-1.04,97.00,95.00,96.00,"3,607","345,275.00"
1346,2019-03-18,96.00,-2.04,100.00,95.00,97.00,"4,838","469,030.00"
1347,2019-03-17,98.00,2.08,98.00,96.00,97.00,"1,360","131,670.00"
1348,2019-03-14,96.00,-2.04,100.00,96.00,97.00,"1,490","144,850.00"
1349,2019-03-13,98.00,4.26,102.00,93.00,93.00,"1,910","190,430.00"
1350,2019-03-12,95.00,2.15,97.00,93.00,93.00,"1,690","171,830.00"
1351,2019-03-11,93.00,-3.12,96.00,93.00,95.00,910,"85,400.00"
1352,2019-03-10,96.00,1.05,96.00,95.00,96.00,10,960.00
1353,2019-03-07,95.00,2.15,95.00,91.00,93.00,622,"57,244.00"
1354,2019-03-06,93.00,-1.06,94.00,93.00,93.00,70,"6,520.00"
1355,2019-03-05,94.00,3.3,94.00,91.00,92.00,510,"47,890.00"
1356,2019-03-03,91.00,-2.15,94.00,90.00,94.00,350,"32,020.00"
1357,2019-02-27,93.00,2.2,93.00,91.00,92.00,450,"41,730.00"
1358,2019-02-26,91.00,-1.09,93.00,91.00,92.00,290,"26,800.00"
1359,2019-02-25,92.00,0,92.00,91.00,91.00,380,"34,890.00"
1360,2019-02-24,92.00,-2.13,94.00,92.00,94.00,290,"27,180.00"
1361,2019-02-21,94.00,1.08,94.00,92.00,92.00,"2,623","244,139.00"
1362,2019-02-20,93.00,1.09,93.00,92.00,93.00,600,"55,790.00"
1363,2019-02-19,92.00,-1.08,93.00,92.00,92.00,50,"4,600.00"
1364,2019-02-18,93.00,-2.11,95.00,93.00,94.00,140,"13,170.00"
1365,2019-02-17,95.00,1.06,96.00,94.00,95.00,698,"66,410.00"
1366,2019-02-14,94.00,-1.05,95.00,94.00,94.00,110,"10,340.00"
1367,2019-02-13,95.00,-1.04,98.00,95.00,97.00,"1,670","159,380.00"
1368,2019-02-12,96.00,-1.03,97.00,95.00,97.00,"8,190","778,930.00"
1369,2019-02-11,97.00,-3,100.00,97.00,98.00,"5,350","523,700.00"
1370,2019-02-10,100.00,-0.99,101.00,100.00,100.00,10,"1,000.00"
1371,2019-02-07,101.00,-1.94,103.00,100.00,101.00,"1,247","126,007.00"
1372,2019-02-06,103.00,3,105.00,98.00,98.00,353,"37,113.00"
1373,2019-02-05,100.00,-3.85,104.00,100.00,102.00,"5,280","530,310.00"
1374,2019-02-04,104.00,2.97,104.00,101.00,101.00,"1,122","116,466.00"
1375,2019-02-03,101.00,-1.94,103.00,101.00,102.00,"1,862","189,172.00"
1376,2019-01-31,103.00,0,103.00,101.00,103.00,40,"4,060.00"
1377,2019-01-30,103.00,0,105.00,101.00,103.00,"2,501","255,741.00"
1378,2019-01-29,103.00,0,104.00,103.00,103.00,90,"9,290.00"
1379,2019-01-28,103.00,0,105.00,103.00,103.00,"1,404","144,912.00"
1380,2019-01-27,103.00,-3.74,107.00,103.00,107.00,879,"92,834.00"
1381,2019-01-24,107.00,1.9,107.00,104.00,105.00,60,"6,310.00"
1382,2019-01-23,105.00,-2.78,108.00,105.00,108.00,725,"76,215.00"
1383,2019-01-21,110.00,1.85,110.00,106.00,108.00,950,"104,160.00"
1384,2019-01-20,108.00,0,108.00,108.00,108.00,500,"54,000.00"
1385,2019-01-17,108.00,1.89,108.00,106.00,106.00,660,"71,260.00"
1386,2019-01-16,106.00,1.92,106.00,104.00,104.00,978,"103,312.00"
1387,2019-01-15,104.00,1.96,104.00,100.00,102.00,30,"3,060.00"
1388,2019-01-13,104.00,0.97,104.00,102.00,103.00,70,"7,240.00"
1389,2019-01-10,103.00,0,104.00,102.00,103.00,80,"8,230.00"
1390,2019-01-09,103.00,-1.9,106.00,103.00,105.00,"1,223","127,809.00"
1391,2019-01-08,105.00,0.96,105.00,104.00,104.00,21,"2,205.00"
1392,2019-01-07,104.00,-1.89,106.00,104.00,106.00,100,"10,520.00"
1393,2019-01-06,106.00,-0.93,107.00,105.00,107.00,620,"65,410.00"
1394,2019-01-03,107.00,-2.73,110.00,107.00,110.00,160,"17,370.00"
1395,2019-01-02,110.00,-1.79,112.00,110.00,112.00,500,"55,000.00"
1396,2019-01-01,112.00,-1.75,114.00,112.00,114.00,50,"5,600.00"
1397,2018-12-31,114.00,1.79,114.00,111.00,112.00,247,"27,798.00"
1398,2018-12-30,112.00,2.75,112.00,109.00,109.00,730,"80,120.00"
1401,2018-12-26,104.00,0,104.00,102.00,104.00,60,"6,210.00"
1402,2018-12-25,104.00,-1.89,106.00,104.00,106.00,310,"32,340.00"
1403,2018-12-24,106.00,-1.85,108.00,106.00,108.00,70,"7,420.00"
1404,2018-12-23,108.00,-1.82,110.00,108.00,110.00,190,"20,600.00"
1405,2018-12-20,110.00,0,110.00,108.00,110.00,176,"19,320.00"
1406,2018-12-19,110.00,0,110.00,108.00,110.00,190,"20,740.00"
1407,2018-12-18,110.00,-3.51,114.00,110.00,114.00,"1,140","127,880.00"
1408,2018-12-17,114.00,0,114.00,114.00,114.00,200,"22,800.00"
1409,2018-12-16,114.00,0.88,115.00,113.00,113.00,50,"5,700.00"
1410,2018-12-13,113.00,-0.88,114.00,112.00,114.00,40,"4,490.00"
1411,2018-12-12,114.00,-1.72,116.00,114.00,116.00,30,"3,460.00"
1412,2018-12-11,116.00,0,118.00,116.00,116.00,516,"60,026.00"
1413,2018-12-10,116.00,3.57,116.00,110.00,112.00,"11,650","1,336,850.00"
1414,2018-12-09,112.00,5.66,112.00,106.00,106.00,337,"37,240.00"
1415,2018-12-06,106.00,0,106.00,104.00,106.00,110,"11,460.00"
1416,2018-12-04,108.00,-1.82,110.00,108.00,110.00,370,"39,980.00"
1417,2018-12-03,110.00,0.92,111.00,109.00,109.00,100,"10,980.00"
1418,2018-12-02,109.00,-6.03,117.00,108.00,116.00,"1,740","195,100.00"
1419,2018-11-29,116.00,-1.69,118.00,116.00,118.00,30,"3,510.00"
1420,2018-11-28,118.00,0,120.00,118.00,118.00,90,"10,660.00"
