#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
715,2022-03-29,"1,357.10",-3.55,"1,390.00","1,357.10","1,382.00","1,565","2,146,834.70"
716,2022-03-28,"1,407.00",0.21,"1,431.50","1,380.00","1,415.00","1,988","2,806,737.20"
717,2022-03-27,"1,404.00",0.21,"1,415.00","1,393.00","1,415.00",470,"659,195.20"
718,2022-03-24,"1,401.00",-1.34,"1,430.00","1,401.00","1,420.00","1,744","2,460,717.50"
719,2022-03-23,"1,420.00",-1.39,"1,467.00","1,411.00","1,467.00",937,"1,325,502.70"
720,2022-03-22,"1,440.00",0.35,"1,460.00","1,392.00","1,450.00","1,677","2,370,205.00"
721,2022-03-21,"1,435.00",1.27,"1,435.00","1,395.00","1,417.00","1,354","1,909,699.70"
722,2022-03-20,"1,417.00",-1.05,"1,442.00","1,406.00","1,432.00",739,"1,046,535.40"
723,2022-03-16,"1,432.00",-0.21,"1,455.00","1,412.00","1,450.00",492,"698,974.20"
724,2022-03-15,"1,435.00",0.28,"1,459.00","1,425.00","1,435.00","1,437","2,070,448.50"
725,2022-03-14,"1,431.00",-1.31,"1,450.00","1,421.00","1,450.00",593,"852,836.00"
726,2022-03-13,"1,450.00",2.84,"1,450.00","1,420.00","1,420.00","2,983","4,283,510.70"
727,2022-03-10,"1,410.00",1.37,"1,410.00","1,372.00","1,400.00","2,711","3,795,162.00"
728,2022-03-09,"1,391.00",-3.37,"1,468.20","1,380.00","1,439.50","1,582","2,215,299.20"
729,2022-03-07,"1,439.50",0.66,"1,439.50","1,420.00","1,420.00",741,"1,054,879.30"
730,2022-03-06,"1,430.00",-0.69,"1,468.00","1,412.00","1,420.00",700,"1,001,459.00"
731,2022-03-02,"1,440.00",-0.62,"1,460.00","1,421.00","1,460.00","1,107","1,581,681.30"
732,2022-02-28,"1,449.00",-1.43,"1,470.00","1,426.00","1,442.00","1,300","1,872,341.00"
733,2022-02-27,"1,470.00",-0.74,"1,470.00","1,451.40","1,470.00",939,"1,371,645.40"
734,2022-02-24,"1,481.00",-1.86,"1,500.00","1,480.00","1,487.00","1,116","1,658,434.00"
735,2022-02-23,"1,509.00",0.4,"1,517.90","1,491.00","1,505.00",769,"1,152,550.00"
736,2022-02-22,"1,503.00",-1.12,"1,525.00","1,491.00","1,492.00",885,"1,336,852.10"
737,2022-02-21,"1,520.00",1,"1,521.00","1,490.00","1,490.00","1,284","1,932,446.10"
738,2022-02-20,"1,505.00",-2.27,"1,520.00","1,470.00","1,510.00","1,804","2,697,094.00"
739,2022-02-17,"1,540.00",1.65,"1,545.00","1,486.00","1,545.00","1,166","1,767,468.50"
740,2022-02-16,"1,515.00",-1.62,"1,569.90","1,510.00","1,569.90",453,"692,922.90"
741,2022-02-15,"1,540.00",1.99,"1,540.00","1,480.10","1,510.00",910,"1,385,091.20"
742,2022-02-14,"1,510.00",2.02,"1,510.00","1,478.00","1,480.00","1,604","2,407,604.60"
743,2022-02-13,"1,480.10",-4.57,"1,525.00","1,480.00","1,520.00","2,589","3,894,734.80"
