#,Date,LTP,% Change,High,Low,Open,Qty.,Turnover
70,2024/12/29,421.30,0.07,424.00,420.00,420.10,"47,724","20,097,389.70"
71,2024/12/26,421.00,-0.26,424.00,419.80,422.00,"42,788","18,011,675.00"
72,2024/12/24,422.10,0.05,426.00,421.00,421.00,"37,635","15,978,558.10"
73,2024/12/23,421.90,0.98,426.00,418.00,424.50,"23,655","9,948,500.00"
74,2024/12/22,417.80,-0.05,424.00,417.00,417.00,"30,380","12,756,579.00"
75,2024/12/19,418.00,-0.24,423.50,415.20,422.00,"31,349","13,136,206.30"
76,2024/12/18,419.00,0,436.00,418.00,420.20,"43,832","18,487,227.00"
77,2024/12/17,419.00,0,424.50,418.10,420.00,"36,012","15,116,277.20"
78,2024/12/16,419.00,-1.41,429.00,416.00,425.10,"54,601","22,972,966.10"
79,2024/12/12,425.00,-1.85,437.60,425.00,433.30,"64,156","27,714,101.40"
80,2024/12/11,433.00,0.93,437.00,426.20,429.00,"39,026","16,748,303.80"
81,2024/12/10,429.00,-0.23,436.00,426.00,430.00,"30,628","13,170,778.30"
82,2024/12/09,430.00,-1.49,443.80,427.80,435.50,"50,945","22,041,375.90"
83,2024/12/08,436.50,-1.2,445.00,435.20,441.00,"42,375","18,608,315.80"
84,2024/12/05,441.80,-0.7,449.80,439.00,444.00,"42,365","18,702,030.30"
85,2024/12/04,444.90,-0.47,451.40,442.20,442.20,"51,664","23,062,746.40"
86,2024/12/03,447.00,0.11,453.00,442.00,448.00,"67,108","29,979,305.20"
87,2024/12/02,446.50,0.11,452.00,445.00,448.00,"37,089","16,649,121.50"
88,2024/12/01,446.00,-1.11,450.00,440.00,450.00,"34,891","15,541,549.70"
89,2024/11/28,451.00,-0.68,460.00,450.10,455.00,"35,472","16,101,665.70"
90,2024/11/27,454.10,1.14,458.00,449.20,450.00,"35,107","15,954,675.00"
91,2024/11/26,449.00,0.9,450.00,442.50,446.00,"51,194","22,890,846.20"
92,2024/11/25,445.00,0.11,450.90,441.00,442.10,"21,517","9,572,660.90"
93,2024/11/24,444.50,-0.56,452.70,442.00,447.00,"30,292","13,489,153.00"
94,2024/11/21,447.00,-1.08,454.90,440.10,448.00,"46,985","20,901,231.10"
95,2024/11/20,451.90,0.87,455.40,446.10,451.80,"25,071","11,283,306.30"
96,2024/11/19,448.00,-2.16,464.90,446.30,457.00,"50,913","22,988,535.60"
97,2024/11/17,457.90,0.2,465.00,456.00,465.00,"53,591","24,630,979.10"
98,2024/11/14,457.00,0,461.00,452.10,460.00,"45,880","20,978,218.60"
99,2024/11/13,457.00,-0.22,463.90,453.00,458.00,"41,906","19,122,713.50"
100,2024/11/12,458.00,-1.72,472.00,458.00,469.00,"60,256","27,915,474.90"
101,2024/11/11,466.00,1.3,477.00,460.00,460.00,"105,389","49,419,704.40"
102,2024/11/10,460.00,2,465.00,452.20,453.00,"78,654","36,244,456.50"
103,2024/11/06,451.00,-1.1,465.10,450.00,465.10,"27,401","12,454,043.40"
104,2024/11/05,456.00,0.11,461.00,450.00,450.00,"34,843","15,904,426.20"
105,2024/10/30,455.50,-0.98,470.00,451.00,451.00,"49,850","22,822,515.30"
106,2024/10/29,460.00,2.86,462.00,449.00,449.00,"59,018","26,953,600.70"
107,2024/10/28,447.20,1.84,449.90,435.50,435.50,"13,351","5,957,593.10"
108,2024/10/27,439.10,-1.33,450.00,438.20,444.00,"52,320","23,101,166.10"
109,2024/10/24,445.00,0.43,448.00,440.00,443.00,"42,115","18,616,965.20"
110,2024/10/23,443.10,-1.09,456.00,442.30,456.00,"39,906","17,907,913.80"
111,2024/10/22,448.00,0.34,463.00,442.00,442.00,"20,768","9,340,541.50"
112,2024/10/21,446.50,-2.3,458.80,446.00,451.00,"93,562","42,298,706.40"
113,2024/10/20,457.00,-2.54,468.90,452.00,468.90,"45,520","20,943,763.80"
114,2024/10/17,468.90,0.02,475.00,461.10,475.00,"47,551","22,339,289.10"
115,2024/10/16,468.80,1.25,478.00,465.00,472.20,"64,768","30,352,884.10"
116,2024/10/15,463.00,3.07,470.00,445.10,445.10,"40,905","18,842,925.50"
117,2024/10/09,449.20,0.29,453.00,441.00,450.00,"36,743","16,423,644.40"
118,2024/10/09,449.20,0.29,453.00,441.00,450.00,"36,743","16,423,644.40"
119,2024/10/08,447.90,-1.56,463.00,446.00,463.00,"38,793","17,479,600.60"
120,2024/10/07,455.00,1.11,465.00,453.00,455.00,"52,410","24,111,878.40"
121,2024/10/06,450.00,-0.22,460.00,445.00,445.00,"90,171","40,856,091.00"
122,2024/10/02,451.00,-2.19,468.00,451.00,455.20,"37,469","17,191,138.40"
123,2024/10/01,461.10,1.56,465.00,446.00,455.00,"105,824","48,559,430.70"
124,2024/09/30,454.00,0.22,462.00,443.10,462.00,"36,692","16,431,756.10"
125,2024/09/29,453.00,-4.15,482.00,440.00,482.00,"97,308","44,093,808.70"
126,2024/09/26,559.50,0.83,564.00,552.00,560.00,"248,282","138,544,541.40"
127,2024/09/25,554.90,1.06,560.00,549.00,557.00,"105,318","58,324,105.20"
128,2024/09/24,549.10,-0.15,560.00,540.00,540.00,"319,144","175,910,631.90"
129,2024/09/23,549.90,-1.43,567.00,548.90,560.00,"180,181","100,131,025.60"
130,2024/09/22,557.90,-1.78,585.00,556.10,579.00,"151,886","85,956,263.70"
131,2024/09/18,568.00,1.41,581.00,562.00,570.00,"135,615","76,901,944.70"
132,2024/09/16,560.10,1.47,585.40,559.00,563.00,"483,068","274,283,069.90"
133,2024/09/15,552.00,-5.15,592.00,551.80,582.00,"115,009","65,302,330.50"
134,2024/09/12,582.00,3.93,583.00,552.00,555.10,"109,909","62,817,883.70"
135,2024/09/11,560.00,-0.53,587.00,552.20,560.00,"55,100","30,966,025.10"
136,2024/09/10,563.00,-1.57,590.00,559.00,580.00,"75,240","43,014,693.90"
137,2024/09/09,572.00,-2.56,598.70,569.00,598.70,"145,132","84,054,612.70"
138,2024/09/08,587.00,-2.67,611.00,585.00,611.00,"116,178","68,924,224.40"
139,2024/09/05,603.10,-0.97,620.00,593.10,598.00,"164,396","99,087,701.80"
140,2024/09/04,609.00,-3.18,654.00,609.00,641.50,"453,820","282,201,053.40"
